"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-chhattisgarh.html","text/html","200","OK","Indexable","","Midbrain Activation Franchise Cost In Chattisgarh","49","431","Call 9256893044 to Get Cheapest Franchise of Midbrain in chattisgarh Basic Plus all advance levels. With best results . start your franchise now","144","907","","0","MIDBRAIN ACTIVATION FRANCHISE IN CHHATTISGARH","45","MIDBRAIN ACTIVATION FRANCHISE IN CHHATTISGARH","45","AS A FRANCHISEE, WHAT YOU WILL GET?","35","index, dofollow","","","","","","","","44037","808","17.254","1","","76","72","39.560","91","60","5","5","","","","","94cdb5f27f38932a35276c6a95c7708a","0.976","Sun, 15 Mar 2020 14:05:15 GMT","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-chhattisgarh.html"
"https://www.midbrainacademy.in/js/jquery.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.954","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/js/jquery.js"
"https://www.midbrainacademy.in/banner/become-franchise.gif","image/gif","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","28587","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.930","Wed, 11 Mar 2020 02:06:41 GMT","","","https://www.midbrainacademy.in/banner/become-franchise.gif"
"https://www.midbrainacademy.in/js/jQuerytools.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.229","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/js/jQuerytools.js"
"https://www.midbrainacademy.in/terms-and-conditions.html","text/html","200","OK","Indexable","","Terms and Conditions","20","191","Your use of www.midbrainacademy.in (henceforth referred to as �The website�) will be governed by the terms and conditions, along with all other terms and legal notices located on www.midbrainacademy.in ","202","1299","","0","Disclaimer","10","","0","","0","index, dofollow","","","","","","","","43994","742","17.031","1","","76","72","39.560","91","60","5","5","","","","","b9d2886de102e33a860e68660277d2b8","0.944","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/terms-and-conditions.html"
"https://www.midbrainacademy.in/blog/midbrain-activation-exercises-adults/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","1","","2","2","1.100","0","0","0","0","","","","","","1.155","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/midbrain-activation-exercises-adults/index.html"
"https://www.midbrainacademy.in/js/waypoints.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","1635","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","1.128","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/js/waypoints.min.js"
"https://www.midbrainacademy.in/Health-Energizer-For-Adults.html","text/html","200","OK","Indexable","","midbrain activation for adults","30","250","Midbrain activation workshop for adults to improve their mind power at the age 15 to 49 years. Call 9256893044 for franchise opportunity","136","860","midbrain activation for adults india,ludhian,punjab","51","Health Energizer For Adults","27","Adults Health & Wealth Workshop","31","Why is health so important to maintain?","39","index, dofollow","","","","","","","","44040","851","17.517","1","","208","72","39.560","91","60","5","5","","","","","90481f0fd79b5153710b88afd620482d","1.192","Thu, 12 Mar 2020 11:59:30 GMT","","","https://www.midbrainacademy.in/Health-Energizer-For-Adults.html"
"https://www.midbrainacademy.in/nlp-training.html","text/html","200","OK","Indexable","","NLP Training in India | Low Cost NLP Franchise in India","55","484","NLP Training in India - Find Low Cost NLP Franchise in India from our best NLP Training Institute. Call +91-92568-93044 for NLP Training & Franchise Opportunity.","161","1026","","0","NLP Training","12","What Is NLP Training?","21","Linguistic :","12","index, dofollow","","","","","","","","46600","985","18.612","1","","76","72","39.560","97","66","7","7","","","","","455e8f2d9f5592d4dda3fc12b79948f5","0.981","Thu, 12 Mar 2020 11:54:36 GMT","","","https://www.midbrainacademy.in/nlp-training.html"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-cuttack.html","text/html","200","OK","Indexable","","Midbrain Activation in Cuttack - RAJMIN ACADEMY","47","454","Midbrain Activation in Cuttack, Call us at +91-92568-93044. Are you looking for the best midbrain activation franchise in Cuttack? If yes, then Rajmin Academy can provide you what you are lookinf for.","200","1254","Midbrain Activation in Cuttack, Midbrain franchise Midbrain Cuttack, Cuttack Midbrain academy, Midbrain training Cuttack","120","MIDBRAIN ACTIVATION FRANCHISE IN CUTTACK","40","MIDBRAIN ACTIVATION FRANCHISE IN Cuttack","40","How Can We Help You?","20","index, dofollow","","","","","","","","44941","890","18.055","1","","58","54","29.670","91","60","5","5","","","","","5490dae66bd3e2120ad6ad6fc2042844","0.960","Sun, 15 Mar 2020 14:13:50 GMT","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-cuttack.html"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-uttar-pradesh.html","text/html","200","OK","Indexable","","Midbrian Activation Franchise Cost in Uttar Pradesh","51","451","People from Uttar Pradesh easily open their own midbrain activation academy with he help of rajmin Academy. We offer the low cost midbrain activation franchise in UP Call 9256893044 now.","186","1192","","0","Midbrain Activation for enlarging your Thinking Capacity","56","Midbrain Activation for enlarging your Thinking Capacity","56","What is Midbrain Activation?","28","index, dofollow","","","","","","","","42927","587","14.718","1","","76","72","39.560","91","60","5","5","","","","","d6b5526c152f489ff12a37b4af7a9430","0.930","Sun, 15 Mar 2020 14:30:30 GMT","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-uttar-pradesh.html"
"https://www.midbrainacademy.in/Midbrain-Memory-Activation-Music.html","text/html","200","OK","Indexable","","Midbrain Activation Music - Brain Waves Activation with Midbrain Music","70","621","Midbrain Activation Music - To activate the mid brain, music is the perfect option. Call 9256893044 for best Midbrain activation Music training for adults and Children's.","170","1044","midbrain activation music, mid brain activation music, brain waves music, music for midbrain, activation, midbrain music, music brain waves","139","Midbrain Memory Activation With Music","37","How does mid brain activation with music course works?","54","Benefits of mid brain activation music course","45","index, dofollow","","","","","","","","44966","924","18.683","1","","76","72","39.560","91","60","5","5","","","","","49f9eb23a4f52af17a6f8c6758abcace","0.947","Sun, 15 Mar 2020 14:47:46 GMT","","","https://www.midbrainacademy.in/Midbrain-Memory-Activation-Music.html"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-faridabad.html","text/html","200","OK","Indexable","","Midbrain Activation in Faridabaad - RAJMIN ACADEMY","50","487","Midbrain Activation in Ranchi, Call us at +91-92568-93044. Are you looking for the best midbrain activation franchise in Faridabaad? If yes, then Rajmin Academy can provide you what you are lookinf for.","202","1275","Midbrain Activation in Faridabaad, Midbrain franchise Midbrain Faridabaad, Faridabaad Midbrain academy, Midbrain training Faridabaad","132","MIDBRAIN ACTIVATION FRANCHISE IN FARIDABAAD","43","MIDBRAIN ACTIVATION FRANCHISE IN Faridabaad","43","Scope Of Midbrain Activation In Faridabad","41","index, dofollow","","","","","","","","44367","812","17.590","1","","58","54","29.670","91","60","5","5","","","","","1d793ec9deaa809738fe2320550617f","0.963","Sun, 15 Mar 2020 14:20:39 GMT","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-faridabad.html"
"https://www.midbrainacademy.in/mid-brain-activation-for-adults.html","text/html","200","OK","Indexable","","MidBrain Activation For Adults | Adult Midbrain Activation Training India","73","619","Adult Midbrain - Rajmin Academy offers the low cost midbrain activation for adults in India. Call 9256893044 to get Adult Midbrain activation franchise Ludhiana & India .","170","1054","adult midbrain, adult midbrain activation, adult midbrain franchise","67","MID BRAIN ACTIVATION FOR ADULTS","31","About Our Midbrain Activation for Adults in India","49","WHAT AFFECTS ADVERSELY TO BRAIN DEVELOPMENT IN ADULTHOOD:","57","index, dofollow","","","","","","","","47088","999","19.103","1","","78","72","39.560","91","60","7","7","","","","","994ea5a287f2f7abeb10ec3e78ae85b2","0.950","Thu, 12 Mar 2020 12:01:10 GMT","","","https://www.midbrainacademy.in/mid-brain-activation-for-adults.html"
"https://www.midbrainacademy.in/brain-entertainment.html","text/html","200","OK","Indexable","","Boost Young Brains with Brain Entertainment with Rajmin Academy","63","587","Get best mind development courses for child and adults. Increase the Barin power with Brain Entertainment Course of Rajmin Academy in Ludhiana, Punjab.","151","982","","0","BRAIN ENTERTAINMENT","19","","0","","0","index, dofollow","","","","","","","","44737","894","17.843","1","","76","72","39.560","91","60","5","5","","","","","8ba0f7a6476bd08f086c3a1bbcfec74e","0.959","Sun, 15 Mar 2020 14:48:42 GMT","","","https://www.midbrainacademy.in/brain-entertainment.html"
"https://www.midbrainacademy.in/Mid-Brain-Basic-Level.html","text/html","200","OK","Indexable","","404 Not Found","13","129","","0","0","","0","Not Found","9","","0","","0","","","","","","","","","315","29","53.651","1","","64","64","35.160","0","0","0","0","","","","","a34ac19f4afae63adc5d2f7bc970c07f","0.935","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/Mid-Brain-Basic-Level.html"
"https://www.midbrainacademy.in/privacy-policy.html","text/html","200","OK","Indexable","","Privacy Policy","14","122","We, at �RAJMIN ACADEMY� are committed to respecting your online privacy and recognize your need for appropriate protection and management of any personally identifiable or personal information you share with us","210","1376","","0","Disclaimer","10","","0","","0","index, dofollow","","","","","","","","47898","1230","22.388","1","","76","72","39.560","91","60","5","5","","","","","f2ba3857bdf8b71b43be8a88b26d7a01","0.998","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/privacy-policy.html"
"https://www.midbrainacademy.in/css/style.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.957","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/css/style.css"
"https://midbrainacademy.in/blog/","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","318","0","0.000","1","","170","170","93.410","0","0","0","0","","","","","","0.927","","","","https://midbrainacademy.in/blog/"
"https://www.midbrainacademy.in/Contact.html","text/html","200","OK","Indexable","","Midbrain Activation Academy Classes-Contact Us","46","433","Rajmin offering midbrain activation classes in jalandhar,chandigarh,pathankot,ambala,khanna,mohali","98","634","Midbrain Activation Academy in jalandhar,chandigarh,pathankot,ambala,khanna,mohali ","83","Contact Us","10","","0","","0","index, dofollow","","","","","","","","38044","141","9.868","1","","266","72","39.560","77","59","5","5","","","","","7f5c44eb5d19f7fd814c00c9d8daa9a2","0.924","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/Contact.html"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-delhi.html","text/html","200","OK","Indexable","","Midbrain Activation Franchise Cost in Delhi","43","372","Midbrain Activation in Delhi - Call 9256893044 to Get the reliable franchise of midbrain activation in Delhi along with all study material and other things from the Rajmin Academy. Just visit & start franchise today.","216","1319","Midbrain Activation Delhi, Midbrain franchise Delhi, Delhi Midbrain academy, Midbrain training Delhi ","101","MID BRAIN ACTIVATION FRANCHISE DELHI","36","MID BRAIN ACTIVATION FRANCHISE DELHI","36","OUR MISSION","11","index, dofollow","","","","","","","","43795","622","14.943","1","","76","72","39.560","91","60","5","5","","","","","51f4ce4b82e031583e9b1b531a137452","0.900","Sun, 15 Mar 2020 14:21:35 GMT","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-delhi.html"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-bihar.html","text/html","200","OK","Indexable","","Midbrain Activation Franchise Cost In Bihar","43","376","want to start midbrain franchise in Bihar than you can try our midbrain activation solutions with best results and low cost franchise. Call 9256893044 to start your franchise today.","181","1112","","0","MIDBRAIN ACTIVATION FRANCHISE IN BIHAR","38","MIDBRAIN ACTIVATION FRANCHISE IN BIHAR","38","MIDBRAIN ACTIVATION METHODS INCLUDED IN OUR FRANCHISE PROGRAM","61","index, dofollow","","","","","","","","44145","777","16.791","1","","76","72","39.560","91","60","5","5","","","","","71bbcf045ebcc220ff594d195b454ea3","0.967","Thu, 12 Mar 2020 15:18:59 GMT","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-bihar.html"
"https://www.midbrainacademy.in/css/retina.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","1515","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.910","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/css/retina.css"
"https://www.midbrainacademy.in/Speed-Reading-Course.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","1","","204","72","39.560","0","0","0","0","","","","","","0.964","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/Speed-Reading-Course.html"
"https://www.midbrainacademy.in/js/layerslider.transitions.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","3370","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.970","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/js/layerslider.transitions.js"
"https://www.midbrainacademy.in/js/layerslider.kreaturamedia.jquery.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.948","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/js/layerslider.kreaturamedia.jquery.js"
"https://www.midbrainacademy.in/js/velidation.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","490","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.946","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/js/velidation.js"
"https://www.midbrainacademy.in/images/slide9.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","51602","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.954","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/images/slide9.jpg"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-howrah.html","text/html","200","OK","Non-Indexable","noindex","Welcome to Mid Brain Academy","28","282","","0","0","","0","MIDBRAIN ACTIVATION FRANCHISE IN HOWRAH","39","MIDBRAIN ACTIVATION FRANCHISE IN Howrah","39","MIDBRAIN ACTIVATION METHODS INCLUDED IN OUR FRANCHISE PROGRAM","61","noindex, nofollow","","","","","","","","49279","738","14.666","1","","58","55","30.220","91","63","5","5","","","","","3c9603dd0a7f529ef4db4cc2a8976aba","0.950","Sun, 15 Mar 2020 14:29:21 GMT","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-howrah.html"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-patna.html","text/html","200","OK","Indexable","","Midbrain Activation in Patna - RAJMIN ACADEMY","45","438","Midbrain Activation in Patna Call us at +91-92568-93044. Are you looking for the best midbrain activation franchise in Patna? If yes, then Rajmin Academy can provide you what you are lookinf for.","195","1228","Midbrain Activation in Patna, Midbrain franchise Midbrain Patna, Patna Midbrain academy, Midbrain training Patna ","113","MIDBRAIN ACTIVATION FRANCHISE IN Patna","38","MIDBRAIN ACTIVATION FRANCHISE IN PATNA","38","MIDBRAIN ACTIVATION METHODS INCLUDED IN OUR FRANCHISE PROGRAM","61","index, dofollow","","","","","","","","44953","891","17.852","1","","58","54","29.670","91","60","5","5","","","","","5815be39defdf9aa543d1c7867cf6e21","0.924","Thu, 12 Mar 2020 15:21:52 GMT","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-patna.html"
"https://www.midbrainacademy.in/js/jquery.parallax-1.1.3.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","826","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.949","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/js/jquery.parallax-1.1.3.js"
"https://www.midbrainacademy.in/cancellation-policy.html","text/html","200","OK","Indexable","","Cancellation Policy","19","164","As of now we do not provide any option for cancellation of products and/or services you have purchased or subscribed.","117","750","","0","Disclaimer","10","","0","","0","index, dofollow","","","","","","","","39409","242","10.863","1","","76","72","39.560","91","60","5","5","","","","","2a2afcd286fb4720f65dac8a1e3279e3","0.947","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/cancellation-policy.html"
"https://www.midbrainacademy.in/images/Quantum-Speed-Reading.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","7436","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.961","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/images/Quantum-Speed-Reading.jpg"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-gurgaon.html","text/html","200","OK","Indexable","","Midbrain Activation in Gurgaon - RAJMIN ACADEMY","47","463","Midbrain Activation in Gurgaon, Call us at +91-92568-93044. Are you looking for the best midbrain activation franchise in Gurgaon? If yes, then Rajmin Academy can provide you what you are lookinf for.","200","1270","Midbrain Activation in Gurgaon, Midbrain franchise Midbrain Gurgaon, Gurgaon Midbrain academy, Midbrain training Gurgaon","120","MIDBRAIN ACTIVATION FRANCHISE IN GURGAON","40","MIDBRAIN ACTIVATION FRANCHISE IN Gurgaon","40","What Are The Benefits Of Investing In Midbrain Activation Franchise In Gurgaon With Rajmin Academy?","99","index, dofollow","","","","","","","","44523","866","18.139","1","","58","54","29.670","91","60","5","5","","","","","ed4903f19d7504d8a3f799b2e9c46eff","0.915","Sun, 15 Mar 2020 14:19:36 GMT","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-gurgaon.html"
"https://www.midbrainacademy.in/images/home.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","784","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.942","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/images/home.png"
"https://www.midbrainacademy.in/Abacus.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","1","","208","72","39.560","0","0","0","0","","","","","","0.946","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/Abacus.html"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-rajasthan.html","text/html","200","OK","Indexable","","Midbrain Activation Franchise Cost In Rajasthan","47","418","Want to start your own franchise of mibdrain here in Rajasthan. Call 9256893044 to get started with low cost setup take our franchise with 24*7 support and with best results","173","1083","","0","MID BRAIN ACTIVATION FRANCHISE IN RAJASTHAN","43","MID BRAIN ACTIVATION FRANCHISE IN RAJASTHAN","43","WHO CAN GET OUR FRANCHISE?","26","index, dofollow","","","","","","","","44506","843","17.389","1","","76","72","39.560","91","60","5","5","","","","","29569fc1f719a5eca00ddc5f40e6c2d6","0.969","Sun, 15 Mar 2020 14:09:38 GMT","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-rajasthan.html"
"https://www.midbrainacademy.in/brain-stimulation.html","text/html","200","OK","Indexable","","Improve Cognitive Skills of Brain at Rajmin Academy in Ludhiana, Punjab","71","633","Stimulate your brain with some mind exercise test which helps your brain to Enache its ability. Get brain stimulation Course at Rajmin Acamedy to expand your abilities.","168","1046","","0","Brain stimulation","17","","0","","0","index, dofollow","","","","","","","","43553","668","15.343","1","","76","72","39.560","91","60","5","5","","","","","7e5d5005af2b380b28d6ace31ac866e0","0.946","Sun, 15 Mar 2020 14:49:43 GMT","","","https://www.midbrainacademy.in/brain-stimulation.html"
"https://www.midbrainacademy.in/css/settings.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","4316","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.922","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/css/settings.css"
"https://www.midbrainacademy.in/js/jquery.jcarousel.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","5108","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.904","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/js/jquery.jcarousel.min.js"
"https://www.midbrainacademy.in/css/extra.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","3718","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.905","Thu, 12 Mar 2020 09:07:06 GMT","","","https://www.midbrainacademy.in/css/extra.css"
"https://midbrainacademy.in/js/jquery.parallax-1.1.3.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","826","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.967","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/js/jquery.parallax-1.1.3.js"
"https://midbrainacademy.in/privacy-policy.html","text/html","200","OK","Indexable","","Privacy Policy","14","122","We, at �RAJMIN ACADEMY� are committed to respecting your online privacy and recognize your need for appropriate protection and management of any personally identifiable or personal information you share with us","210","1376","","0","Disclaimer","10","","0","","0","index, dofollow","","","","","","","","47898","1230","22.388","2","","58","54","29.670","91","60","5","5","","","","","f2ba3857bdf8b71b43be8a88b26d7a01","0.947","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/privacy-policy.html"
"https://midbrainacademy.in/images/msg.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","733","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.941","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/images/msg.png"
"https://midbrainacademy.in/js/preview.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","1017","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.895","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/js/preview.js"
"https://www.midbrainacademy.in/images/Calligraphy_banner_2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","103653","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.969","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/images/Calligraphy_banner_2.jpg"
"https://www.midbrainacademy.in/blog/benefits-vedic-maths/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.965","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/benefits-vedic-maths/index.html"
"https://midbrainacademy.in/nlp-training.html","text/html","200","OK","Indexable","","NLP Training in India | Low Cost NLP Franchise in India","55","484","NLP Training in India - Find Low Cost NLP Franchise in India from our best NLP Training Institute. Call +91-92568-93044 for NLP Training & Franchise Opportunity.","161","1026","","0","NLP Training","12","What Is NLP Training?","21","Linguistic :","12","index, dofollow","","","","","","","","46600","985","18.612","2","","58","54","29.670","97","66","7","7","","","","","455e8f2d9f5592d4dda3fc12b79948f5","0.940","Thu, 12 Mar 2020 11:54:36 GMT","","","https://midbrainacademy.in/nlp-training.html"
"https://midbrainacademy.in/js/jquerytransit.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","3394","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.995","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/js/jquerytransit.js"
"https://www.midbrainacademy.in/images/lowest-prices.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","58618","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.964","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/images/lowest-prices.jpg"
"https://www.midbrainacademy.in/images/abacus_banner_2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","51459","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.952","Wed, 11 Mar 2020 02:06:42 GMT","","","https://www.midbrainacademy.in/images/abacus_banner_2.jpg"
"https://www.midbrainacademy.in/blog/benefits-basic-advance-calligraphy/index.html","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","457","0","0.000","2","","1","1","0.550","0","0","0","0","","","","","","0.923","Mon, 13 Apr 2020 16:42:14 GMT","","","https://www.midbrainacademy.in/blog/benefits-basic-advance-calligraphy/index.html"
"https://www.midbrainacademy.in/midbrain-activation-franchise-in-bhopal.php","text/html; charset=iso-8859-1","403","Forbidden","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","318","0","0.000","2","","18","18","9.890","0","0","0","0","","","","","","0.960","","","","https://www.midbrainacademy.in/midbrain-activation-franchise-in-bhopal.php"
"https://midbrainacademy.in/midbrain-activation-franchise-in-howrah.html","text/html","200","OK","Non-Indexable","noindex","Welcome to Mid Brain Academy","28","282","","0","0","","0","MIDBRAIN ACTIVATION FRANCHISE IN HOWRAH","39","MIDBRAIN ACTIVATION FRANCHISE IN Howrah","39","MIDBRAIN ACTIVATION METHODS INCLUDED IN OUR FRANCHISE PROGRAM","61","noindex, nofollow","","","","","","","","49279","738","14.666","2","","58","55","30.220","91","63","5","5","","","","","3c9603dd0a7f529ef4db4cc2a8976aba","1.022","Sun, 15 Mar 2020 14:29:21 GMT","","","https://midbrainacademy.in/midbrain-activation-franchise-in-howrah.html"
"https://midbrainacademy.in/images/logo.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","4113","0","0.000","2","","0","0","0.000","0","0","0","0","","","","","","0.947","Wed, 11 Mar 2020 02:06:42 GMT","","","https://midbrainacademy.in/images/logo.png"
